"Date/Time","Room Electricity","Lighting","System Fans","System Pumps","Auxiliary Energy","Heating (Gas)","Cooling (Electricity)","DHW (Gas)",
,"kW","kW","kW","kW","kW","kW","kW","kW",
"2/9/2002 9:00:00 PM","1.35072","0.073","0.212648","0.018393","0.004656","10.09692","0","1.714389",
"2/9/2002 10:00:00 PM","1.005097","0.073","0.212648","0.018291","0.004909","10.64832","0","0.531141",
"2/9/2002 11:00:00 PM","0.667468","0.025","0.212648","0.007243","0.001797","3.857655","0","0.166671",
"2/10/2002","0.288466","0","0.212648","0.007414","0.001952","4.190751","0","0.382586",
"2/10/2002 1:00:00 AM","0.098961","0","0.212648","0.007582","0.002128","4.56922","0","0.619701",
"2/10/2002 2:00:00 AM","0.098961","0","0.212648","0.012032","0.00231","4.960767","0","0.458067",
"2/10/2002 3:00:00 AM","0.098961","0","0.212648","0.014368","0.002445","5.249319","0","0.579559",
"2/10/2002 4:00:00 AM","0.098961","0","0.212648","0.016726","0.002625","5.639063","0","0.62112",
"2/10/2002 5:00:00 AM","0.098961","0","0.212648","0.020781","0.006944","15.21913","0","0.479747",
"2/10/2002 6:00:00 AM","0.098961","0","0.212648","0.020638","0.007265","15.92249","0","0.557888",
"2/10/2002 7:00:00 AM","0.222399","0.048","0.212648","0.020143","0.006805","14.8843","0","1.058238",
"2/10/2002 8:00:00 AM","0.971718","0.073","0.212648","0.019264","0.005809","12.64881","0","2.087266",
"2/10/2002 9:00:00 AM","1.35072","0.073","0.212648","0.018643","0.005111","11.09474","0","1.87526",
"2/10/2002 10:00:00 AM","0.601408","0.073","0.212648","0.011345","0.003434","7.400754","0","0.440264",
"2/10/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/10/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/10/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/10/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/10/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/10/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/10/2002 5:00:00 PM","0.098961","0","0.212648","0.011883","0.003801","8.222098","0","0",
"2/10/2002 6:00:00 PM","0.288466","0","0.212648","0.011493","0.003653","7.880307","0","0",
"2/10/2002 7:00:00 PM","0.724847","0.048","0.212648","0.011114","0.003136","6.749848","0","0.764022",
"2/10/2002 8:00:00 PM","1.161216","0.073","0.212648","0.010918","0.00277","5.953212","0","1.829367",
"2/10/2002 9:00:00 PM","1.35072","0.073","0.212648","0.018489","0.004778","10.36634","0","1.814492",
"2/10/2002 10:00:00 PM","1.005097","0.073","0.212648","0.01843","0.005077","11.01898","0","0.409313",
"2/10/2002 11:00:00 PM","0.667468","0.025","0.212648","0.007264","0.001826","3.91977","0","0.165161",
"2/11/2002","0.288466","0","0.212648","0.007443","0.001987","4.26602","0","0.381041",
"2/11/2002 1:00:00 AM","0.098961","0","0.212648","0.00979","0.002217","4.760933","0","0.620713",
"2/11/2002 2:00:00 AM","0.098961","0","0.212648","0.01209","0.002341","5.027268","0","0.621104",
"2/11/2002 3:00:00 AM","0.098961","0","0.212648","0.014417","0.002522","5.417062","0","0.439145",
"2/11/2002 4:00:00 AM","0.098961","0","0.212648","0.016774","0.002702","5.80699","0","0.598471",
"2/11/2002 5:00:00 AM","0.098961","0","0.212648","0.020912","0.007056","15.47136","0","0.621569",
"2/11/2002 6:00:00 AM","0.098961","0","0.212648","0.020851","0.007439","16.31824","0","0.461746",
"2/11/2002 7:00:00 AM","0.222399","0.048","0.212648","0.020295","0.006941","15.19115","0","1.053566",
"2/11/2002 8:00:00 AM","0.971718","0.073","0.212648","0.01937","0.00592","12.89777","0","1.964291",
"2/11/2002 9:00:00 AM","1.35072","0.073","0.212648","0.018741","0.005222","11.34057","0","2.011575",
"2/11/2002 10:00:00 AM","0.601408","0.073","0.212648","0.011397","0.003491","7.525917","0","0.386906",
"2/11/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/11/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/11/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/11/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/11/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/11/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/11/2002 5:00:00 PM","0.098961","0","0.212648","0.011742","0.003643","7.876937","0","0",
"2/11/2002 6:00:00 PM","0.288466","0","0.212648","0.011318","0.003463","7.46568","0","0",
"2/11/2002 7:00:00 PM","0.724847","0.048","0.212648","0.010922","0.002906","6.250323","0","0.882862",
"2/11/2002 8:00:00 PM","1.161216","0.073","0.212648","0.010726","0.002523","5.418501","0","1.84413",
"2/11/2002 9:00:00 PM","1.35072","0.073","0.212648","0.018111","0.004306","9.324094","0","1.655571",
"2/11/2002 10:00:00 PM","1.005097","0.073","0.212648","0.018028","0.004581","9.921749","0","0.556681",
"2/11/2002 11:00:00 PM","0.667468","0.025","0.212648","0.007127","0.001648","3.53891","0","0.165414",
"2/12/2002","0.288466","0","0.212648","0.0073","0.001809","3.884395","0","0.382919",
"2/12/2002 1:00:00 AM","0.098961","0","0.212648","0.00745","0.001972","4.235057","0","0.619081",
"2/12/2002 2:00:00 AM","0.098961","0","0.212648","0.009732","0.002156","4.629672","0","0.434682",
"2/12/2002 3:00:00 AM","0.098961","0","0.212648","0.012043","0.002288","4.912839","0","0.60294",
"2/12/2002 4:00:00 AM","0.098961","0","0.212648","0.016634","0.002527","5.427299","0","0.621134",
"2/12/2002 5:00:00 AM","0.098961","0","0.212648","0.020672","0.006861","15.03067","0","0.456565",
"2/12/2002 6:00:00 AM","0.098961","0","0.212648","0.020603","0.007227","15.8372","0","0.581062",
"2/12/2002 7:00:00 AM","0.222399","0.048","0.212648","0.020148","0.006798","14.86763","0","1.045504",
"2/12/2002 8:00:00 AM","0.971718","0.073","0.212648","0.019263","0.005804","12.63859","0","2.087269",
"2/12/2002 9:00:00 AM","1.35072","0.073","0.212648","0.018659","0.005125","11.12644","0","1.87527",
"2/12/2002 10:00:00 AM","0.601408","0.073","0.212648","0.011365","0.003451","7.439553","0","0.44916",
"2/12/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/12/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/12/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/12/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/12/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/12/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/12/2002 5:00:00 PM","0.098961","0","0.212648","0.011814","0.00372","8.046752","0","0",
"2/12/2002 6:00:00 PM","0.288466","0","0.212648","0.01141","0.00356","7.678406","0","0",
"2/12/2002 7:00:00 PM","0.724847","0.048","0.212648","0.011005","0.003006","6.467158","0","0.764078",
"2/12/2002 8:00:00 PM","1.161216","0.073","0.212648","0.010801","0.00262","5.628443","0","1.827151",
"2/12/2002 9:00:00 PM","1.35072","0.073","0.212648","0.018229","0.004454","9.650179","0","1.818474",
"2/12/2002 10:00:00 PM","1.005097","0.073","0.212648","0.018149","0.00473","10.25201","0","0.409315",
"2/12/2002 11:00:00 PM","0.667468","0.025","0.212648","0.007161","0.001693","3.634052","0","0.165508",
"2/13/2002","0.288466","0","0.212648","0.007329","0.001846","3.963613","0","0.381187",
"2/13/2002 1:00:00 AM","0.098961","0","0.212648","0.00749","0.002019","4.334154","0","0.620779",
"2/13/2002 2:00:00 AM","0.098961","0","0.212648","0.009726","0.002148","4.612265","0","0.621099",
"2/13/2002 3:00:00 AM","0.098961","0","0.212648","0.011991","0.002218","4.763211","0","0.428442",
"2/13/2002 4:00:00 AM","0.098961","0","0.212648","0.014326","0.002409","5.172279","0","0.60917",
"2/13/2002 5:00:00 AM","0.098961","0","0.212648","0.020493","0.006701","14.6693","0","0.621317",
"2/13/2002 6:00:00 AM","0.098961","0","0.212648","0.020378","0.007022","15.37337","0","0.451336",
"2/13/2002 7:00:00 AM","0.222399","0.048","0.212648","0.019873","0.006537","14.27996","0","1.067517",
"2/13/2002 8:00:00 AM","0.971718","0.073","0.212648","0.018993","0.005506","11.97284","0","1.956965",
"2/13/2002 9:00:00 AM","1.35072","0.073","0.212648","0.018364","0.004776","10.35265","0","2.018605",
"2/13/2002 10:00:00 AM","0.601408","0.073","0.212648","0.011176","0.00324","6.977716","0","0.387579",
"2/13/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/13/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/13/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/13/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/13/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/13/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/13/2002 5:00:00 PM","0.098961","0","0.212648","0.011183","0.003134","6.76115","0","0",
"2/13/2002 6:00:00 PM","0.288466","0","0.212648","0.010806","0.002871","6.173124","0","0",
"2/13/2002 7:00:00 PM","0.724847","0.048","0.212648","0.010469","0.002329","5.000403","0","0.869179",
"2/13/2002 8:00:00 PM","1.161216","0.073","0.212648","0.010307","0.001959","4.206302","0","1.844105",
"2/13/2002 9:00:00 PM","1.35072","0.073","0.212648","0.017373","0.003285","7.083912","0","1.648015",
"2/13/2002 10:00:00 PM","1.005097","0.073","0.212648","0.017226","0.003515","7.579578","0","0.568783",
"2/13/2002 11:00:00 PM","0.667468","0.025","0.212648","0.006818","0.001226","2.632726","0","0.165364",
"2/14/2002","0.288466","0","0.212648","0.006975","0.001379","2.959724","0","0.383053",
"2/14/2002 1:00:00 AM","0.098961","0","0.212648","0.007103","0.001529","3.281848","0","0.618891",
"2/14/2002 2:00:00 AM","0.098961","0","0.212648","0.00716","0.001612","3.462032","0","0.423347",
"2/14/2002 3:00:00 AM","0.098961","0","0.212648","0.007194","0.001655","3.554417","0","0.614245",
"2/14/2002 4:00:00 AM","0.098961","0","0.212648","0.00724","0.001713","3.67701","0","0.621122",
"2/14/2002 5:00:00 AM","0.098961","0","0.212648","0.019222","0.005547","12.08305","0","0.445185",
"2/14/2002 6:00:00 AM","0.098961","0","0.212648","0.019057","0.005732","12.47626","0","0.592486",
"2/14/2002 7:00:00 AM","0.222399","0.048","0.212648","0.01877","0.00538","11.69172","0","1.039107",
"2/14/2002 8:00:00 AM","0.971718","0.073","0.212648","0.018113","0.004465","9.666887","0","2.08726",
"2/14/2002 9:00:00 AM","1.35072","0.073","0.212648","0.017659","0.003886","8.392268","0","1.875252",
"2/14/2002 10:00:00 AM","0.601408","0.073","0.212648","0.010773","0.002756","5.92431","0","0.452208",
"2/14/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/14/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/14/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/14/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/14/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/14/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/14/2002 5:00:00 PM","0.098961","0","0.212648","0.011314","0.00326","7.035241","0","0",
"2/14/2002 6:00:00 PM","0.288466","0","0.212648","0.011015","0.003118","6.711578","0","0",
"2/14/2002 7:00:00 PM","0.724847","0.048","0.212648","0.010729","0.002663","5.72195","0","0.764077",
"2/14/2002 8:00:00 PM","1.161216","0.073","0.212648","0.010608","0.002368","5.084024","0","1.825999",
"2/14/2002 9:00:00 PM","1.35072","0.073","0.212648","0.018001","0.004128","8.931641","0","1.820659",
"2/14/2002 10:00:00 PM","1.005097","0.073","0.212648","0.017923","0.00445","9.632225","0","0.409311",
"2/14/2002 11:00:00 PM","0.667468","0.025","0.212648","0.007093","0.001603","3.441558","0","0.165942",
"2/15/2002","0.288466","0","0.212648","0.007274","0.001775","3.811756","0","0.381276",
"2/15/2002 1:00:00 AM","0.098961","0","0.212648","0.007428","0.001945","4.175914","0","0.620762",
"2/15/2002 2:00:00 AM","0.098961","0","0.212648","0.007502","0.002042","4.383918","0","0.621081",
"2/15/2002 3:00:00 AM","0.098961","0","0.212648","0.011895","0.002147","4.609196","0","0.424986",
"2/15/2002 4:00:00 AM","0.098961","0","0.212648","0.011995","0.00224","4.809076","0","0.612595",
"2/15/2002 5:00:00 AM","0.098961","0","0.212648","0.020334","0.006593","14.42531","0","0.621213",
"2/15/2002 6:00:00 AM","0.098961","0","0.212648","0.020198","0.006863","15.01403","0","0.447613",
"2/15/2002 7:00:00 AM","0.222399","0.048","0.212648","0.019709","0.006379","13.92527","0","1.072411",
"2/15/2002 8:00:00 AM","0.971718","0.073","0.212648","0.018883","0.005386","11.70526","0","1.954323",
"2/15/2002 9:00:00 AM","1.35072","0.073","0.212648","0.018243","0.004631","10.03239","0","2.018612",
"2/15/2002 10:00:00 AM","0.601408","0.073","0.212648","0.011094","0.003147","6.774842","0","0.386135",
"2/15/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/15/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/15/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/15/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/15/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/15/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/15/2002 5:00:00 PM","0.098961","0","0.212648","0.011172","0.003121","6.732455","0","0",
"2/15/2002 6:00:00 PM","0.288466","0","0.212648","0.010815","0.002881","6.195168","0","0",
"2/15/2002 7:00:00 PM","0.724847","0.048","0.212648","0.010503","0.002374","5.09721","0","0.868982",
"2/15/2002 8:00:00 PM","1.161216","0.073","0.212648","0.010358","0.002028","4.35508","0","1.844079",
"2/15/2002 9:00:00 PM","1.35072","0.073","0.212648","0.017515","0.003487","7.525339","0","1.647987",
"2/15/2002 10:00:00 PM","1.005097","0.073","0.212648","0.017417","0.003776","8.151108","0","0.568683",
"2/15/2002 11:00:00 PM","0.667468","0.025","0.212648","0.006891","0.00133","2.856108","0","0.165363",
"2/16/2002","0.288466","0","0.212648","0.007046","0.001476","3.169876","0","0.383049",
"2/16/2002 1:00:00 AM","0.098961","0","0.212648","0.007171","0.001621","3.480967","0","0.618867",
"2/16/2002 2:00:00 AM","0.098961","0","0.212648","0.007228","0.001702","3.654454","0","0.422841",
"2/16/2002 3:00:00 AM","0.098961","0","0.212648","0.007262","0.001743","3.741757","0","0.614707",
"2/16/2002 4:00:00 AM","0.098961","0","0.212648","0.007297","0.001787","3.837371","0","0.621096",
"2/16/2002 5:00:00 AM","0.098961","0","0.212648","0.019393","0.005723","12.47747","0","0.44407",
"2/16/2002 6:00:00 AM","0.098961","0","0.212648","0.019265","0.005952","12.96896","0","0.593549",
"2/16/2002 7:00:00 AM","0.222399","0.048","0.212648","0.018945","0.005578","12.13461","0","1.038254",
"2/16/2002 8:00:00 AM","0.971718","0.073","0.212648","0.018203","0.004579","9.918124","0","2.087236",
"2/16/2002 9:00:00 AM","1.35072","0.073","0.212648","0.01765","0.003876","8.369979","0","1.875202",
"2/16/2002 10:00:00 AM","0.601408","0.073","0.212648","0.010736","0.002711","5.825861","0","0.452204",
"2/16/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/16/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/16/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/16/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/16/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/16/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/16/2002 5:00:00 PM","0.098961","0","0.212648","0.011021","0.002918","6.290034","0","0",
"2/16/2002 6:00:00 PM","0.288466","0","0.212648","0.010655","0.002681","5.761129","0","0",
"2/16/2002 7:00:00 PM","0.724847","0.048","0.212648","0.010369","0.002193","4.708996","0","0.764017",
"2/16/2002 8:00:00 PM","1.161216","0.073","0.212648","0.010253","0.001881","4.037602","0","1.825823",
"2/16/2002 9:00:00 PM","1.35072","0.073","0.212648","0.017309","0.0033","7.115905","0","1.811093",
"2/16/2002 10:00:00 PM","1.005097","0.073","0.212648","0.017271","0.00358","7.721183","0","0.409301",
"2/16/2002 11:00:00 PM","0.667468","0.025","0.212648","0.00685","0.001272","2.731827","0","0.165317",
"2/17/2002","0.288466","0","0.212648","0.007006","0.001422","3.052738","0","0.381459",
"2/17/2002 1:00:00 AM","0.098961","0","0.212648","0.007148","0.001589","3.412693","0","0.620731",
"2/17/2002 2:00:00 AM","0.098961","0","0.212648","0.007228","0.001701","3.651892","0","0.621049",
"2/17/2002 3:00:00 AM","0.098961","0","0.212648","0.007297","0.001785","3.833368","0","0.427908",
"2/17/2002 4:00:00 AM","0.098961","0","0.212648","0.007354","0.001857","3.986335","0","0.609618",
"2/17/2002 5:00:00 AM","0.098961","0","0.212648","0.019524","0.00586","12.78322","0","0.620718",
"2/17/2002 6:00:00 AM","0.098961","0","0.212648","0.019316","0.006014","13.10761","0","0.4497",
"2/17/2002 7:00:00 AM","0.222399","0.048","0.212648","0.019012","0.005657","12.30968","0","1.069436",
"2/17/2002 8:00:00 AM","0.971718","0.073","0.212648","0.018299","0.004701","10.18625","0","1.955722",
"2/17/2002 9:00:00 AM","1.35072","0.073","0.212648","0.017819","0.004098","8.858591","0","2.012057",
"2/17/2002 10:00:00 AM","0.601408","0.073","0.212648","0.010847","0.002851","6.129717","0","0.386188",
"2/17/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/17/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/17/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/17/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/17/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/17/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/17/2002 5:00:00 PM","0.098961","0","0.212648","0.01103","0.002939","6.336472","0","0",
"2/17/2002 6:00:00 PM","0.288466","0","0.212648","0.010638","0.002662","5.720216","0","0",
"2/17/2002 7:00:00 PM","0.724847","0.048","0.212648","0.010335","0.00215","4.616508","0","0.881367",
"2/17/2002 8:00:00 PM","1.161216","0.073","0.212648","0.010198","0.001807","3.879319","0","1.844047",
"2/17/2002 9:00:00 PM","1.35072","0.073","0.212648","0.017148","0.003106","6.691831","0","1.653741",
"2/17/2002 10:00:00 PM","1.005097","0.073","0.212648","0.01711","0.003358","7.23489","0","0.557186",
"2/17/2002 11:00:00 PM","0.667468","0.025","0.212648","0.006794","0.001193","2.561067","0","0.165893",
"2/18/2002","0.288466","0","0.212648","0.006964","0.001365","2.930477","0","0.382907",
"2/18/2002 1:00:00 AM","0.098961","0","0.212648","0.007103","0.001529","3.283556","0","0.618972",
"2/18/2002 2:00:00 AM","0.098961","0","0.212648","0.007148","0.001601","3.437155","0","0.432402",
"2/18/2002 3:00:00 AM","0.098961","0","0.212648","0.007171","0.001628","3.4953","0","0.605089",
"2/18/2002 4:00:00 AM","0.098961","0","0.212648","0.007205","0.001671","3.586795","0","0.621056",
"2/18/2002 5:00:00 AM","0.098961","0","0.212648","0.019193","0.005513","12.00689","0","0.452429",
"2/18/2002 6:00:00 AM","0.098961","0","0.212648","0.019005","0.005672","12.34376","0","0.584874",
"2/18/2002 7:00:00 AM","0.222399","0.048","0.212648","0.018623","0.005213","11.32065","0","1.042591",
"2/18/2002 8:00:00 AM","0.971718","0.073","0.212648","0.017969","0.004286","9.271261","0","2.087197",
"2/18/2002 9:00:00 AM","1.35072","0.073","0.212648","0.017439","0.003596","7.756065","0","1.875121",
"2/18/2002 10:00:00 AM","0.601408","0.073","0.212648","0.010611","0.002553","5.482719","0","0.448063",
"2/18/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/18/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/18/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/18/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/18/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/18/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/18/2002 5:00:00 PM","0.098961","0","0.212648","0.010721","0.002475","5.334274","0","0",
"2/18/2002 6:00:00 PM","0.288466","0","0.212648","0.010237","0.002135","4.584126","0","0",
"2/18/2002 7:00:00 PM","0.724847","0.048","0.212648","0.009992","0.001667","3.579879","0","0.763897",
"2/18/2002 8:00:00 PM","1.161216","0.073","0.212648","0.009853","0.001305","2.802888","0","1.826484",
"2/18/2002 9:00:00 PM","1.35072","0.073","0.212648","0.016477","0.002241","4.8151","0","1.811073",
"2/18/2002 10:00:00 PM","1.005097","0.073","0.212648","0.016453","0.002419","5.194697","0","0.409284",
"2/18/2002 11:00:00 PM","0.667468","0.025","0.212648","0.006545","0.000829","1.779109","0","0.165289",
"2/19/2002","0.288466","0","0.212648","0.006704","0.000994","2.134341","0","0.382559",
"2/19/2002 1:00:00 AM","0.098961","0","0.212648","0.00683","0.001153","2.47607","0","0.619671",
"2/19/2002 2:00:00 AM","0.098961","0","0.212648","0.006864","0.001206","2.590096","0","0.621003",
"2/19/2002 3:00:00 AM","0.098961","0","0.212648","0.006909","0.00127","2.726995","0","0.437502",
"2/19/2002 4:00:00 AM","0.098961","0","0.212648","0.006943","0.001318","2.830867","0","0.599943",
"2/19/2002 5:00:00 AM","0.098961","0","0.212648","0.018142","0.004403","9.542848","0","0.622691",
"2/19/2002 6:00:00 AM","0.098961","0","0.212648","0.018025","0.004531","9.8124","0","0.457772",
"2/19/2002 7:00:00 AM","0.222399","0.048","0.212648","0.017772","0.004177","9.031275","0","1.058351",
"2/19/2002 8:00:00 AM","0.971718","0.073","0.212648","0.017211","0.003277","7.058018","0","1.961298",
"2/19/2002 9:00:00 AM","1.35072","0.073","0.212648","0.016761","0.00265","5.692203","0","1.998923",
"2/19/2002 10:00:00 AM","0.601408","0.073","0.212648","0.01019","0.001986","4.263867","0","0.385597",
"2/19/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/19/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/19/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/19/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/19/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/19/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/19/2002 5:00:00 PM","0.098961","0","0.212648","0.010249","0.002052","4.416164","0","0",
"2/19/2002 6:00:00 PM","0.288466","0","0.212648","0.009952","0.001735","3.725663","0","0",
"2/19/2002 7:00:00 PM","0.724847","0.048","0.212648","0.009766","0.001333","2.862734","0","0.906783",
"2/19/2002 8:00:00 PM","1.161216","0.073","0.212648","0.009693","0.001059","2.273556","0","1.793005",
"2/19/2002 9:00:00 PM","1.35072","0.073","0.212648","0.016236","0.001901","4.082346","0","1.697384",
"2/19/2002 10:00:00 PM","1.005097","0.073","0.212648","0.016259","0.002133","4.57883","0","0.534118",
"2/19/2002 11:00:00 PM","0.667468","0.025","0.212648","0.006486","0.00074","1.589179","0","0.165349",
"2/20/2002","0.288466","0","0.212648","0.006647","0.00091","1.953893","0","0.384382",
"2/20/2002 1:00:00 AM","0.098961","0","0.212648","0.006784","0.001086","2.33256","0","0.620982",
"2/20/2002 2:00:00 AM","0.098961","0","0.212648","0.006829","0.001157","2.483102","0","0.451293",
"2/20/2002 3:00:00 AM","0.098961","0","0.212648","0.006875","0.001222","2.623399","0","0.586113",
"2/20/2002 4:00:00 AM","0.098961","0","0.212648","0.006932","0.001301","2.792554","0","0.620993",
"2/20/2002 5:00:00 AM","0.098961","0","0.212648","0.018127","0.004399","9.532607","0","0.470879",
"2/20/2002 6:00:00 AM","0.098961","0","0.212648","0.018116","0.004648","10.06938","0","0.567122",
"2/20/2002 7:00:00 AM","0.222399","0.048","0.212648","0.017882","0.004322","9.350468","0","1.051761",
"2/20/2002 8:00:00 AM","0.971718","0.073","0.212648","0.01735","0.003469","7.479221","0","2.087143",
"2/20/2002 9:00:00 AM","1.35072","0.073","0.212648","0.016897","0.002846","6.1202","0","1.875006",
"2/20/2002 10:00:00 AM","0.601408","0.073","0.212648","0.010273","0.002101","4.511959","0","0.439956",
"2/20/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/20/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/20/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/20/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/20/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/20/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/20/2002 5:00:00 PM","0.098961","0","0.212648","0.010251","0.002056","4.423637","0","0",
"2/20/2002 6:00:00 PM","0.288466","0","0.212648","0.009932","0.001705","3.661132","0","0",
"2/20/2002 7:00:00 PM","0.724847","0.048","0.212648","0.009733","0.001284","2.756308","0","0.76372",
"2/20/2002 8:00:00 PM","1.161216","0.073","0.212648","0.009624","0.000957","2.054547","0","1.82801",
"2/20/2002 9:00:00 PM","1.35072","0.073","0.212648","0.016112","0.001711","3.67357","0","1.798915",
"2/20/2002 10:00:00 PM","1.005097","0.073","0.212648","0.016102","0.001898","4.074703","0","0.409259",
"2/20/2002 11:00:00 PM","0.667468","0.025","0.212648","0.006434","0.00066","1.416278","0","0.165294",
"2/21/2002","0.288466","0","0.212648","0.006593","0.000829","1.779645","0","0.407065",
"2/21/2002 1:00:00 AM","0.098961","0","0.212648","0.006721","0.000994","2.13461","0","0.593883",
"2/21/2002 2:00:00 AM","0.098961","0","0.212648","0.006761","0.001058","2.271944","0","0.620942",
"2/21/2002 3:00:00 AM","0.098961","0","0.212648","0.006795","0.001108","2.379596","0","0.46142",
"2/21/2002 4:00:00 AM","0.098961","0","0.212648","0.006841","0.001173","2.517441","0","0.575925",
"2/21/2002 5:00:00 AM","0.098961","0","0.212648","0.017866","0.004056","8.776898","0","0.619602",
"2/21/2002 6:00:00 AM","0.098961","0","0.212648","0.017754","0.004193","9.066563","0","0.479817",
"2/21/2002 7:00:00 AM","0.222399","0.048","0.212648","0.017548","0.003884","8.388246","0","1.028436",
"2/21/2002 8:00:00 AM","0.971718","0.073","0.212648","0.016989","0.002966","6.379415","0","1.976784",
"2/21/2002 9:00:00 AM","1.35072","0.073","0.212648","0.016524","0.002305","4.949075","0","1.975371",
"2/21/2002 10:00:00 AM","0.601408","0.073","0.212648","0.010037","0.001769","3.797947","0","0.38691",
"2/21/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"2/21/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/21/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/21/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"2/21/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
